This file is created using RaceChrono v4.3.6 ( http://www.racechrono.com/ ).

Session title,"Zandvoort"
Session type,Lap timing
Track name,"Zandvoort"
Driver name,
Export scope,Fragment 2
Created,27/06/2013,07:31
Note,

Lap #,Timestamp (s),Distance (m),Distance (km),Locked satellites,Latitude (deg),Longitude (deg),Speed (m/s),Speed (kph),Speed (mph),Altitude (m),Bearing (deg),Longitudinal Acceleration (G),Lateral Acceleration (G),X-position (m),Y-position (m),RPM (rpm),Throttle Position (%),Trap name
44,44827.800,39351.565,39.351565,8,52.3884117,4.5433700,30.13,108.47,67.40,6.80,74.84,0.34,-0.14,244.54,115.46,,,
44,44828.000,39357.788,39.357788,8,52.3884267,4.5434583,30.64,110.30,68.54,7.00,75.66,0.26,-0.22,250.53,117.13,,,
44,44828.200,39364.073,39.364073,8,52.3884400,4.5435483,31.04,111.75,69.44,7.10,76.45,0.20,-0.22,256.64,118.61,,,
44,44828.400,39370.358,39.370358,8,52.3884533,4.5436383,31.41,113.07,70.26,7.20,77.72,0.19,-0.35,262.75,120.09,,,
44,44828.600,39376.823,39.376823,8,52.3884650,4.5437317,31.90,114.84,71.36,7.10,78.70,0.25,-0.28,269.08,121.39,,,
44,44828.800,39383.399,39.383399,8,52.3884767,4.5438267,32.34,116.42,72.34,7.00,79.70,0.22,-0.29,275.53,122.69,,,
44,44829.000,39390.053,39.390053,8,52.3884867,4.5439233,32.74,117.86,73.24,6.90,80.91,0.20,-0.35,282.09,123.80,,,
44,44829.200,39396.706,39.396706,8,52.3884967,4.5440200,33.19,119.47,74.24,6.80,82.68,0.23,-0.52,288.65,124.91,,,
44,44829.400,39403.421,39.403421,8,52.3885033,4.5441183,33.63,121.06,75.23,6.60,84.80,0.23,-0.63,295.32,125.65,,,
44,44829.600,39410.230,39.410230,8,52.3885083,4.5442183,34.01,122.44,76.08,6.50,86.75,0.19,-0.59,302.11,126.21,,,
44,44829.800,39417.139,39.417139,8,52.3885117,4.5443200,34.46,124.05,77.08,6.40,88.74,0.23,-0.61,309.01,126.58,,,
44,44830.000,39424.041,39.424041,8,52.3885100,4.5444217,34.87,125.55,78.01,6.20,90.73,0.21,-0.62,315.90,126.39,,,
44,44830.200,39431.169,39.431169,8,52.3885083,4.5445267,35.29,127.05,78.94,6.10,92.72,0.21,-0.62,323.03,126.21,,,
44,44830.400,39438.316,39.438316,8,52.3885033,4.5446317,35.77,128.77,80.01,5.80,94.34,0.24,-0.52,330.16,125.65,,,
44,44830.600,39445.480,39.445480,8,52.3884967,4.5447367,36.22,130.40,81.03,5.50,95.95,0.23,-0.52,337.28,124.91,,,
44,44830.800,39452.757,39.452757,8,52.3884900,4.5448433,36.62,131.82,81.91,5.00,96.98,0.20,-0.34,344.52,124.17,,,
44,44831.000,39460.080,39.460080,7,52.3884800,4.5449500,37.06,133.42,82.90,4.60,98.07,0.23,-0.36,351.76,123.06,,,
44,44831.200,39467.628,39.467628,8,52.3884700,4.5450600,37.58,135.31,84.08,4.20,99.18,0.27,-0.37,359.22,121.94,,,
44,44831.400,39475.093,39.475093,8,52.3884583,4.5451683,37.96,136.64,84.91,3.70,100.51,0.19,-0.45,366.58,120.65,,,
44,44831.600,39482.815,39.482815,8,52.3884450,4.5452800,38.42,138.31,85.94,3.30,101.41,0.24,-0.31,374.15,119.16,,,
44,44831.800,39490.536,39.490536,8,52.3884317,4.5453917,38.86,139.90,86.93,2.90,101.71,0.23,-0.10,381.73,117.68,,,
44,44832.000,39498.369,39.498369,8,52.3884183,4.5455050,39.36,141.70,88.05,2.60,101.82,0.25,-0.04,389.42,116.20,,,
44,44832.200,39506.313,39.506313,8,52.3884050,4.5456200,39.74,143.07,88.90,2.30,101.15,0.19,0.24,397.23,114.72,,,
44,44832.400,39514.257,39.514257,8,52.3883917,4.5457350,40.15,144.55,89.82,2.00,100.75,0.21,0.14,405.03,113.23,,,
44,44832.600,39522.312,39.522312,8,52.3883783,4.5458517,40.53,145.90,90.66,1.60,100.18,0.19,0.21,412.95,111.75,,,
44,44832.800,39530.446,39.530446,8,52.3883667,4.5459700,40.84,147.01,91.35,1.20,99.11,0.16,0.39,420.98,110.45,,,
44,44833.000,39538.692,39.538692,8,52.3883550,4.5460900,41.24,148.46,92.25,0.90,97.86,0.20,0.46,429.12,109.16,,,
44,44833.200,39546.889,39.546889,8,52.3883467,4.5462100,41.35,148.85,92.49,0.60,96.30,0.06,0.57,437.27,108.23,,,
44,44833.400,39555.197,39.555197,8,52.3883383,4.5463317,41.21,148.35,92.18,0.40,95.15,-0.07,0.42,445.53,107.30,,,
44,44833.600,39563.472,39.563472,8,52.3883333,4.5464533,41.50,149.40,92.83,0.30,93.27,0.15,0.69,453.78,106.75,,,
44,44833.800,39571.850,39.571850,8,52.3883300,4.5465767,41.80,150.49,93.51,0.30,91.21,0.15,0.77,462.15,106.38,,,
44,44834.000,39580.220,39.580220,8,52.3883300,4.5467000,42.17,151.81,94.33,0.30,89.06,0.19,0.81,470.52,106.38,,,
44,44834.200,39588.592,39.588592,8,52.3883317,4.5468233,42.13,151.68,94.25,0.40,86.83,-0.02,0.84,478.89,106.56,,,
44,44834.400,39597.107,39.597107,7,52.3883383,4.5469483,42.32,152.34,94.66,0.40,83.35,0.09,1.31,487.37,107.30,,,
44,44834.600,39605.577,39.605577,8,52.3883500,4.5470717,42.48,152.94,95.03,0.30,80.60,0.08,1.04,495.74,108.60,,,
44,44834.800,39614.077,39.614077,8,52.3883633,4.5471950,42.59,153.33,95.27,0.20,77.62,0.06,1.13,504.11,110.08,,,
44,44835.000,39622.737,39.622737,7,52.3883833,4.5473183,42.61,153.40,95.32,0.10,75.01,0.01,0.99,512.48,112.31,,,
44,44835.200,39631.179,39.631179,7,52.3884033,4.5474383,42.75,153.90,95.63,0.10,72.66,0.07,0.89,520.63,114.53,,,
44,44835.400,39639.726,39.639726,7,52.3884267,4.5475583,42.89,154.42,95.95,0.10,70.93,0.07,0.66,528.77,117.13,,,
44,44835.600,39648.392,39.648392,7,52.3884533,4.5476783,42.98,154.74,96.15,0.00,68.31,0.04,1.00,536.91,120.09,,,
44,44835.800,39657.057,39.657057,7,52.3884850,4.5477950,43.17,155.40,96.56,0.10,65.45,0.09,1.10,544.83,123.61,,,
44,44836.000,39665.799,39.665799,7,52.3885183,4.5479117,43.34,156.01,96.94,0.20,63.80,0.09,0.64,552.75,127.32,,,
44,44836.200,39674.419,39.674419,7,52.3885533,4.5480250,43.36,156.09,96.99,0.30,61.88,0.01,0.74,560.44,131.21,,,
44,44836.400,39683.304,39.683304,7,52.3885933,4.5481383,44.05,158.59,98.54,0.30,60.08,0.35,0.71,568.13,135.66,,,
44,44836.600,39692.090,39.692090,7,52.3886333,4.5482500,43.85,157.85,98.08,0.40,59.69,-0.10,0.15,575.71,140.11,,,
44,44836.800,39700.785,39.700785,7,52.3886717,4.5483617,43.99,158.36,98.40,0.50,60.27,0.07,-0.23,583.29,144.37,,,
44,44837.000,39709.768,39.709768,7,52.3887117,4.5484767,44.13,158.88,98.72,0.70,61.59,0.07,-0.52,591.09,148.82,,,
44,44837.200,39718.488,39.718488,7,52.3887467,4.5485917,44.16,158.99,98.79,1.10,63.30,0.02,-0.67,598.89,152.71,,,
44,44837.400,39727.310,39.727310,7,52.3887817,4.5487083,44.19,159.07,98.84,1.60,65.18,0.01,-0.74,606.81,156.60,,,
44,44837.600,39736.155,39.736155,7,52.3888150,4.5488267,45.00,162.01,100.67,2.00,66.05,0.42,-0.35,614.84,160.31,,,
44,44837.800,39745.131,39.745131,7,52.3888467,4.5489483,44.77,161.16,100.14,2.60,68.63,-0.12,-1.03,623.10,163.83,,,
44,44838.000,39754.010,39.754010,7,52.3888733,4.5490717,44.65,160.75,99.89,3.10,71.02,-0.06,-0.95,631.47,166.79,,,
44,44838.200,39762.830,39.762830,8,52.3888983,4.5491950,44.82,161.37,100.27,3.50,72.93,0.09,-0.76,639.84,169.57,,,
44,44838.400,39771.709,39.771709,8,52.3889183,4.5493217,44.65,160.74,99.88,3.90,75.63,-0.09,-1.07,648.43,171.80,,,
44,44838.600,39780.653,39.780653,8,52.3889367,4.5494500,44.47,160.11,99.49,4.40,78.26,-0.09,-1.04,657.14,173.83,,,
44,44838.800,39789.520,39.789520,8,52.3889517,4.5495783,44.46,160.07,99.46,5.00,80.49,-0.01,-0.88,665.85,175.50,,,
44,44839.000,39798.466,39.798466,8,52.3889650,4.5497083,44.92,161.72,100.49,5.50,82.01,0.23,-0.61,674.67,176.99,,,
44,44839.200,39807.470,39.807470,8,52.3889750,4.5498400,44.90,161.64,100.44,6.00,84.30,-0.01,-0.91,683.61,178.10,,,
44,44839.400,39816.549,39.816549,8,52.3889817,4.5499733,44.94,161.79,100.53,6.50,85.77,0.02,-0.59,692.66,178.84,,,
44,44839.600,39825.514,39.825514,8,52.3889883,4.5501050,45.14,162.49,100.97,7.00,87.67,0.10,-0.76,701.59,179.58,,,
44,44839.800,39834.570,39.834570,8,52.3889917,4.5502383,45.23,162.83,101.18,7.30,88.87,0.05,-0.48,710.64,179.95,,,
44,44840.000,39843.732,39.843732,8,52.3889917,4.5503733,45.49,163.77,101.76,7.40,89.83,0.13,-0.39,719.80,179.95,,,
44,44840.200,39853.008,39.853008,8,52.3889933,4.5505100,45.63,164.25,102.06,7.40,90.20,0.07,-0.15,729.08,180.14,,,
44,44840.400,39862.282,39.862282,8,52.3889933,4.5506467,45.88,165.18,102.64,7.40,90.74,0.13,-0.22,738.35,180.14,,,
44,44840.600,39871.559,39.871559,8,52.3889917,4.5507833,45.91,165.29,102.71,7.40,91.42,0.02,-0.28,747.63,179.95,,,
44,44840.800,39880.615,39.880615,8,52.3889883,4.5509167,45.27,162.98,101.27,7.40,91.87,-0.33,-0.18,756.67,179.58,,,
44,44841.000,39889.557,39.889557,8,52.3889850,4.5510483,43.91,158.07,98.22,7.40,92.41,-0.69,-0.21,765.61,179.21,,,
44,44841.200,39898.274,39.898274,8,52.3889817,4.5511767,42.18,151.84,94.35,7.40,92.56,-0.88,-0.06,774.32,178.84,,,
44,44841.400,39906.550,39.906550,8,52.3889767,4.5512983,40.91,147.27,91.51,7.20,92.98,-0.65,-0.15,782.58,178.28,,,
44,44841.600,39914.588,39.914588,7,52.3889733,4.5514167,38.77,139.59,86.73,7.00,94.07,-1.09,-0.38,790.61,177.91,,,
44,44841.800,39922.175,39.922175,7,52.3889700,4.5515283,37.33,134.40,83.51,6.80,94.50,-0.73,-0.14,798.18,177.54,,,
44,44842.000,39929.452,39.929452,7,52.3889633,4.5516350,35.80,128.90,80.09,6.50,95.67,-0.78,-0.37,805.42,176.80,,,
44,44842.200,39936.503,39.936503,7,52.3889567,4.5517383,34.56,124.40,77.30,6.20,96.75,-0.64,-0.33,812.44,176.06,,,
44,44842.400,39943.218,39.943218,7,52.3889500,4.5518367,33.59,120.92,75.13,5.80,98.22,-0.49,-0.44,819.11,175.32,,,
44,44842.600,39949.871,39.949871,7,52.3889400,4.5519333,33.37,120.12,74.64,5.50,100.74,-0.11,-0.75,825.67,174.21,,,
44,44842.800,39956.447,39.956447,7,52.3889283,4.5520283,32.88,118.38,73.56,5.20,103.85,-0.25,-0.91,832.12,172.91,,,
44,44843.000,39962.888,39.962888,7,52.3889133,4.5521200,32.16,115.79,71.95,5.00,106.78,-0.37,-0.84,838.34,171.24,,,
44,44843.200,39969.326,39.969326,7,52.3888950,4.5522100,31.64,113.91,70.78,4.70,110.31,-0.27,-0.99,844.45,169.20,,,
44,44843.400,39975.473,39.975473,8,52.3888733,4.5522933,31.30,112.69,70.03,4.50,114.17,-0.17,-1.07,850.10,166.79,,,
44,44843.600,39981.593,39.981593,7,52.3888500,4.5523750,31.10,111.95,69.56,4.10,118.53,-0.10,-1.21,855.64,164.20,,,
44,44843.800,39987.772,39.987772,8,52.3888217,4.5524533,31.22,112.40,69.84,3.70,122.08,0.06,-0.99,860.96,161.05,,,
44,44844.000,39993.961,39.993961,8,52.3887900,4.5525283,31.63,113.86,70.75,3.20,125.81,0.21,-1.05,866.05,157.53,,,
44,44844.200,40000.190,40.000190,8,52.3887550,4.5526000,31.76,114.33,71.04,2.80,129.65,0.07,-1.08,870.91,153.63,,,
44,44844.400,40006.616,40.006616,8,52.3887150,4.5526683,31.97,115.08,71.51,2.40,133.30,0.11,-1.04,875.55,149.19,,,
44,44844.600,40012.880,40.012880,8,52.3886750,4.5527333,32.44,116.77,72.56,1.90,136.65,0.24,-0.97,879.96,144.74,,,
44,44844.800,40019.403,40.019403,8,52.3886300,4.5527950,32.81,118.10,73.38,1.50,140.83,0.19,-1.22,884.15,139.73,,,
44,44845.000,40025.862,40.025862,8,52.3885833,4.5528517,33.06,119.03,73.96,1.10,144.10,0.13,-0.96,887.99,134.55,,,
44,44845.200,40032.496,40.032496,8,52.3885333,4.5529050,33.45,120.43,74.83,0.80,148.00,0.20,-1.16,891.61,128.99,,,
44,44845.400,40039.273,40.039273,7,52.3884800,4.5529533,33.92,122.10,75.87,0.60,152.27,0.24,-1.29,894.89,123.06,,,
44,44845.600,40046.059,40.046059,7,52.3884250,4.5529967,33.93,122.14,75.89,0.50,156.31,0.01,-1.22,897.84,116.94,,,
44,44845.800,40052.792,40.052792,7,52.3883683,4.5530317,33.90,122.05,75.84,0.30,159.30,-0.01,-0.90,900.21,110.64,,,
44,44846.000,40059.626,40.059626,7,52.3883100,4.5530633,34.48,124.12,77.13,0.00,163.42,0.29,-1.26,902.36,104.15,,,
44,44846.200,40066.689,40.066689,7,52.3882483,4.5530883,34.49,124.18,77.16,-0.30,167.23,0.01,-1.17,904.06,97.30,,,
44,44846.400,40073.639,40.073639,7,52.3881867,4.5531050,34.66,124.77,77.53,-0.50,171.70,0.08,-1.38,905.19,90.44,,,
44,44846.600,40080.726,40.080726,7,52.3881233,4.5531167,35.26,126.95,78.89,-0.70,175.04,0.31,-1.05,905.98,83.40,,,
44,44846.800,40087.772,40.087772,7,52.3880600,4.5531200,35.23,126.82,78.81,-0.80,179.21,-0.02,-1.31,906.21,76.35,,,
44,44847.000,40095.198,40.095198,8,52.3879933,4.5531133,35.44,127.60,79.29,-0.70,182.62,0.11,-1.08,905.76,68.94,,,
44,44847.200,40102.273,40.102273,8,52.3879300,4.5531033,35.57,128.05,79.57,-0.60,186.47,0.06,-1.22,905.08,61.90,,,
44,44847.400,40109.406,40.109406,7,52.3878667,4.5530867,35.91,129.29,80.34,-0.40,190.04,0.18,-1.14,903.95,54.86,,,
44,44847.600,40116.830,40.116830,7,52.3878017,4.5530617,36.00,129.59,80.52,-0.10,194.07,0.04,-1.29,902.25,47.63,,,
44,44847.800,40124.161,40.124161,8,52.3877383,4.5530317,36.41,131.07,81.44,0.30,197.03,0.21,-0.96,900.22,40.59,,,
44,44848.000,40131.668,40.131668,7,52.3876750,4.5529933,36.32,130.75,81.25,0.60,199.96,-0.04,-0.95,897.62,33.54,,,
44,44848.200,40139.300,40.139300,7,52.3876117,4.5529500,36.42,131.12,81.48,0.80,203.00,0.05,-0.99,894.68,26.50,,,
44,44848.400,40146.785,40.146785,7,52.3875517,4.5529000,36.82,132.57,82.37,1.10,205.89,0.20,-0.95,891.28,19.83,,,
44,44848.600,40154.539,40.154539,7,52.3874900,4.5528467,37.01,133.25,82.80,1.30,208.27,0.10,-0.78,887.67,12.97,,,
44,44848.800,40162.079,40.162079,7,52.3874317,4.5527900,37.24,134.05,83.29,1.60,210.39,0.11,-0.70,883.82,6.49,,,
44,44849.000,40169.738,40.169738,7,52.3873733,4.5527300,37.49,134.97,83.87,1.80,211.83,0.13,-0.48,879.75,-0.00,,,
44,44849.200,40177.457,40.177457,7,52.3873150,4.5526683,37.69,135.69,84.32,2.10,213.18,0.10,-0.45,875.57,-6.49,,,
44,44849.400,40185.149,40.185149,7,52.3872583,4.5526033,38.17,137.40,85.38,2.20,214.58,0.24,-0.48,871.15,-12.79,,,
44,44849.600,40192.906,40.192906,7,52.3872017,4.5525367,38.64,139.12,86.45,2.60,215.85,0.24,-0.44,866.63,-19.09,,,
44,44849.800,40200.866,40.200866,7,52.3871450,4.5524650,38.61,139.01,86.38,2.70,216.46,-0.02,-0.21,861.77,-25.39,,,
44,44850.000,40208.826,40.208826,7,52.3870883,4.5523933,39.06,140.62,87.38,2.90,216.05,0.23,0.14,856.90,-31.69,,,
44,44850.145,40214.547,40.214547,7,52.3870473,4.5523427,39.19,141.08,87.66,2.90,215.31,0.13,0.23,853.47,-36.25,,,Split 2
44,44850.200,40216.717,40.216717,7,52.3870317,4.5523233,39.24,141.25,87.77,2.90,215.31,0.09,0.26,852.15,-37.99,,,
44,44850.400,40224.842,40.224842,7,52.3869717,4.5522550,39.54,142.33,88.44,2.90,214.01,0.15,0.46,847.52,-44.66,,,
44,44850.600,40232.903,40.232903,7,52.3869117,4.5521883,39.93,143.73,89.31,2.80,212.04,0.20,0.70,842.99,-51.33,,,
44,44850.800,40241.095,40.241095,7,52.3868483,4.5521267,39.96,143.86,89.39,2.70,210.32,0.02,0.61,838.81,-58.38,,,
44,44851.000,40249.230,40.249230,7,52.3867850,4.5520667,40.44,145.57,90.45,2.50,208.62,0.24,0.61,834.74,-65.42,,,
44,44851.200,40257.364,40.257364,7,52.3867200,4.5520117,40.67,146.40,90.97,2.30,207.17,0.12,0.52,831.01,-72.65,,,
44,44851.400,40265.499,40.265499,7,52.3866550,4.5519567,40.75,146.71,91.16,2.20,206.54,0.04,0.23,827.27,-79.88,,,
44,44851.600,40273.699,40.273699,7,52.3865883,4.5519050,40.87,147.12,91.42,2.10,205.41,0.06,0.41,823.77,-87.29,,,
44,44851.800,40281.733,40.281733,7,52.3865233,4.5518533,39.83,143.40,89.10,2.00,205.13,-0.53,0.10,820.26,-94.52,,,
44,44852.000,40289.502,40.289502,7,52.3864600,4.5518050,38.43,138.34,85.96,2.00,204.60,-0.72,0.18,816.98,-101.56,,,
44,44852.200,40297.055,40.297055,7,52.3863983,4.5517583,36.91,132.88,82.57,2.00,204.45,-0.77,0.05,813.82,-108.42,,,
44,44852.400,40304.392,40.304392,6,52.3863383,4.5517133,35.65,128.34,79.75,2.00,204.44,-0.64,0.00,810.76,-115.09,,,
44,44852.600,40311.346,40.311346,6,52.3862817,4.5516700,33.45,120.42,74.82,1.80,205.58,-1.12,-0.34,807.82,-121.39,,,
44,44852.800,40317.800,40.317800,6,52.3862300,4.5516267,32.23,116.03,72.10,1.70,207.62,-0.62,-0.58,804.88,-127.13,,,
44,44853.000,40324.198,40.324198,6,52.3861800,4.5515800,31.61,113.81,70.72,1.50,210.31,-0.31,-0.76,801.72,-132.69,,,
44,44853.200,40330.495,40.330495,6,52.3861317,4.5515317,31.52,113.47,70.51,1.40,213.93,-0.05,-1.02,798.44,-138.07,,,
44,44853.400,40336.737,40.336737,6,52.3860867,4.5514767,31.32,112.75,70.06,1.20,217.48,-0.10,-0.99,794.70,-143.07,,,
44,44853.600,40342.973,40.342973,6,52.3860433,4.5514183,31.61,113.81,70.72,1.10,220.75,0.15,-0.92,790.75,-147.89,,,
44,44853.800,40349.371,40.349371,7,52.3860017,4.5513533,32.14,115.69,71.89,1.10,224.11,0.27,-0.96,786.34,-152.52,,,
44,44854.000,40355.796,40.355796,7,52.3859617,4.5512850,32.24,116.05,72.11,1.10,227.00,0.05,-0.83,781.70,-156.97,,,
44,44854.200,40362.264,40.362264,7,52.3859233,4.5512133,32.37,116.55,72.42,1.10,230.34,0.07,-0.96,776.83,-161.23,,,
44,44854.400,40368.469,40.368469,7,52.3858900,4.5511400,32.09,115.51,71.77,1.00,233.90,-0.15,-1.02,771.86,-164.94,,,
44,44854.600,40374.846,40.374846,7,52.3858583,4.5510617,31.82,114.57,71.19,1.00,238.06,-0.13,-1.18,766.54,-168.46,,,
44,44854.800,40381.221,40.381221,7,52.3858300,4.5509800,31.65,113.94,70.80,0.90,242.45,-0.09,-1.24,761.00,-171.61,,,
44,44855.000,40387.625,40.387625,7,52.3858050,4.5508950,31.48,113.34,70.43,0.90,246.03,-0.08,-1.00,755.23,-174.39,,,
44,44855.200,40393.913,40.393913,7,52.3857850,4.5508083,31.67,114.03,70.85,0.80,249.52,0.10,-0.98,749.35,-176.61,,,
44,44855.400,40400.245,40.400245,7,52.3857667,4.5507200,31.95,115.03,71.47,0.80,253.01,0.14,-0.99,743.36,-178.65,,,
44,44855.600,40406.686,40.406686,8,52.3857517,4.5506283,32.22,115.97,72.06,0.70,256.51,0.13,-1.00,737.13,-180.32,,,
44,44855.800,40413.041,40.413041,8,52.3857400,4.5505367,31.88,114.75,71.30,0.80,259.04,-0.17,-0.72,730.91,-181.62,,,
44,44856.000,40419.442,40.419442,8,52.3857317,4.5504433,31.69,114.08,70.89,0.90,263.12,-0.09,-1.15,724.58,-182.55,,,
44,44856.200,40425.787,40.425787,7,52.3857283,4.5503500,31.41,113.07,70.26,1.10,266.94,-0.14,-1.07,718.25,-182.92,,,
44,44856.400,40432.122,40.432122,8,52.3857283,4.5502567,30.82,110.95,68.94,1.30,270.92,-0.30,-1.09,711.91,-182.92,,,
44,44856.600,40438.241,40.438241,7,52.3857317,4.5501667,30.64,110.32,68.55,1.30,274.79,-0.09,-1.05,705.80,-182.55,,,
44,44856.800,40444.506,40.444506,8,52.3857383,4.5500750,30.99,111.56,69.32,1.40,277.82,0.18,-0.84,699.58,-181.80,,,
44,44857.000,40450.826,40.450826,8,52.3857483,4.5499833,31.30,112.69,70.03,1.30,281.13,0.16,-0.92,693.36,-180.69,,,
44,44857.200,40457.221,40.457221,7,52.3857617,4.5498917,31.63,113.88,70.76,1.20,283.67,0.17,-0.71,687.14,-179.21,,,
44,44857.400,40463.553,40.463553,7,52.3857767,4.5498017,31.95,115.03,71.47,1.10,285.01,0.16,-0.38,681.03,-177.54,,,
44,44857.600,40469.994,40.469994,8,52.3857917,4.5497100,32.33,116.38,72.32,1.10,286.76,0.19,-0.50,674.81,-175.87,,,
44,44857.800,40476.648,40.476648,8,52.3858100,4.5496167,32.73,117.82,73.21,1.00,288.24,0.20,-0.43,668.48,-173.83,,,
44,44858.000,40483.254,40.483254,8,52.3858300,4.5495250,33.02,118.88,73.87,1.00,289.62,0.15,-0.41,662.26,-171.61,,,
44,44858.200,40489.926,40.489926,8,52.3858517,4.5494333,33.40,120.25,74.72,1.10,291.55,0.19,-0.57,656.03,-169.20,,,
44,44858.400,40496.637,40.496637,7,52.3858767,4.5493433,33.79,121.66,75.60,1.20,292.78,0.20,-0.37,649.93,-166.42,,,
44,44858.600,40503.451,40.503451,7,52.3859017,4.5492517,34.09,122.73,76.26,1.40,294.47,0.15,-0.51,643.71,-163.64,,,
44,44858.800,40510.240,40.510240,7,52.3859283,4.5491617,34.47,124.10,77.11,1.40,296.68,0.19,-0.68,637.60,-160.68,,,
44,44859.000,40517.200,40.517200,7,52.3859583,4.5490717,34.74,125.06,77.71,1.30,299.25,0.14,-0.79,631.49,-157.34,,,
44,44859.200,40524.055,40.524055,7,52.3859900,4.5489850,34.36,123.70,76.86,1.30,300.84,-0.19,-0.49,625.61,-153.82,,,
44,44859.400,40530.813,40.530813,7,52.3860217,4.5489000,33.27,119.77,74.42,1.30,302.25,-0.56,-0.42,619.84,-150.30,,,
44,44859.600,40537.380,40.537380,7,52.3860533,4.5488183,31.62,113.84,70.74,1.20,303.85,-0.84,-0.45,614.30,-146.78,,,
44,44859.800,40543.476,40.543476,7,52.3860850,4.5487450,29.92,107.71,66.93,1.20,304.86,-0.87,-0.27,609.32,-143.26,,,
44,44860.000,40549.281,40.549281,7,52.3861150,4.5486750,27.92,100.53,62.46,1.20,306.39,-1.02,-0.38,604.57,-139.92,,,
44,44860.200,40554.722,40.554722,7,52.3861450,4.5486117,26.13,94.08,58.46,1.20,308.71,-0.91,-0.54,600.27,-136.58,,,
44,44860.400,40559.694,40.559694,7,52.3861733,4.5485550,24.53,88.32,54.88,1.30,310.61,-0.82,-0.41,596.42,-133.43,,,
44,44860.600,40564.452,40.564452,6,52.3862033,4.5485050,23.16,83.36,51.80,1.50,313.73,-0.70,-0.64,593.03,-130.10,,,
44,44860.800,40569.052,40.569052,7,52.3862333,4.5484583,22.87,82.32,51.15,1.60,317.90,-0.15,-0.85,589.86,-126.76,,,
44,44861.000,40573.568,40.573568,7,52.3862650,4.5484167,22.03,79.30,49.28,1.60,322.63,-0.43,-0.93,587.03,-123.24,,,
44,44861.200,40578.032,40.578032,7,52.3862983,4.5483800,21.16,76.19,47.34,1.50,327.66,-0.44,-0.95,584.55,-119.53,,,
44,44861.400,40582.044,40.582044,7,52.3863300,4.5483517,20.54,73.93,45.94,1.40,332.97,-0.32,-0.97,582.62,-116.01,,,
44,44861.600,40586.075,40.586075,7,52.3863633,4.5483283,19.87,71.54,44.45,1.20,338.95,-0.34,-1.06,581.04,-112.31,,,
44,44861.800,40590.161,40.590161,7,52.3863983,4.5483100,19.62,70.64,43.89,1.10,344.59,-0.13,-0.98,579.80,-108.42,,,
44,44862.000,40594.156,40.594156,7,52.3864333,4.5482967,19.52,70.26,43.66,1.00,350.91,-0.05,-1.10,578.89,-104.52,,,
44,44862.200,40598.063,40.598063,6,52.3864683,4.5482917,19.91,71.69,44.55,1.00,356.95,0.20,-1.07,578.55,-100.63,,,
44,44862.400,40602.142,40.602142,7,52.3865050,4.5482933,20.19,72.69,45.17,1.00,2.28,0.14,-0.96,578.66,-96.55,,,
44,44862.600,40606.428,40.606428,7,52.3865433,4.5483000,20.64,74.32,46.18,1.00,7.74,0.23,-1.00,579.12,-92.29,,,
44,44862.800,40610.785,40.610785,7,52.3865817,4.5483133,20.61,74.19,46.10,1.10,13.42,-0.02,-1.04,580.02,-88.03,,,
44,44863.000,40615.048,40.615048,7,52.3866183,4.5483317,21.06,75.80,47.10,1.10,19.13,0.23,-1.07,581.26,-83.95,,,
44,44863.200,40619.294,40.619294,7,52.3866533,4.5483567,21.63,77.88,48.39,1.10,24.59,0.29,-1.05,582.96,-80.06,,,
44,44863.400,40623.851,40.623851,7,52.3866900,4.5483867,22.06,79.41,49.34,1.10,29.27,0.22,-0.92,585.00,-75.98,,,
44,44863.600,40628.253,40.628253,7,52.3867233,4.5484217,22.39,80.62,50.09,1.00,33.99,0.17,-0.94,587.37,-72.28,,,
44,44863.800,40632.915,40.632915,7,52.3867567,4.5484633,22.79,82.04,50.98,0.90,38.66,0.20,-0.95,590.20,-68.57,,,
44,44864.000,40637.503,40.637503,7,52.3867883,4.5485067,23.37,84.12,52.27,0.90,42.81,0.29,-0.86,593.14,-65.05,,,
44,44864.200,40642.261,40.642261,7,52.3868183,4.5485567,23.74,85.47,53.11,0.90,47.37,0.19,-0.96,596.53,-61.71,,,
44,44864.400,40647.146,40.647146,7,52.3868467,4.5486117,24.28,87.40,54.31,1.00,51.64,0.27,-0.92,600.26,-58.56,,,
44,44864.600,40652.183,40.652183,7,52.3868733,4.5486717,24.65,88.73,55.13,1.20,56.11,0.19,-0.98,604.34,-55.60,,,
44,44864.800,40657.302,40.657302,7,52.3868983,4.5487350,25.16,90.58,56.28,1.30,59.59,0.26,-0.78,608.63,-52.82,,,
44,44865.000,40662.428,40.662428,7,52.3869200,4.5488017,25.70,92.51,57.48,1.40,63.68,0.27,-0.93,613.16,-50.41,,,
44,44865.200,40667.673,40.667673,7,52.3869400,4.5488717,26.08,93.90,58.34,1.40,66.97,0.20,-0.76,617.91,-48.18,,,
44,44865.400,40672.984,40.672984,7,52.3869567,4.5489450,26.74,96.25,59.81,1.30,70.04,0.33,-0.73,622.89,-46.33,,,
44,44865.600,40678.555,40.678555,7,52.3869717,4.5490233,27.27,98.16,60.99,1.20,73.48,0.27,-0.83,628.20,-44.66,,,
